"time","rtt"
0.402, 30.658
0.402, 23.057000000000002
0.402, 17.906
0.443, 15.665999999999999
0.443, 34.016999999999996
0.443, 16.407999999999998
8.728, 21.658
8.728, 24.578
8.728, 32.064
0.40299999999999997, 17.046
0.40299999999999997, 22.901999999999997
0.40299999999999997, 18.136
0.46599999999999997, 17.821
0.472, 25.252
0.472, 18.291
0.38, 22.558000000000003
0.392, 25.014000000000003
0.47800000000000004, 18.821
0.8130000000000001, 24.729999999999997
0.578, 44.419
0.458, 23.84
0.458, 20.868000000000002
0.453, 19.885
0.453, 22.64
0.453, 20.52
0.5109999999999999, 21.304
0.5109999999999999, 22.298
0.5109999999999999, 25.037
0.47, 48.998
0.47100000000000003, 20.092
0.47100000000000003, 23.715
0.398, 20.28
0.398, 15.722
0.398, 19.958
0.398, 19.662
0.398, 20.447
0.398, 18.533
0.352, 17.874000000000002
0.352, 23.11
0.352, 22.348
0.442, 21.080000000000002
0.442, 22.495
0.442, 24.047
0.45, 19.056
0.45, 26.044
0.41800000000000004, 21.335
0.41800000000000004, 16.575
0.41800000000000004, 19.236
0.45399999999999996, 26.810000000000002
0.45399999999999996, 32.056000000000004
0.45399999999999996, 23.573
0.447, 23.470000000000002
0.447, 34.45
0.447, 37.741
0.912, 16.788999999999998
0.496, 23.964
0.496, 21.038999999999998
0.5730000000000001, 31.996999999999996
0.5730000000000001, 20.927999999999997
0.5730000000000001, 27.406
0.524, 16.281
0.524, 20.862
0.474, 32.342000000000006
0.495, 20.830000000000002
0.495, 28.431
0.503, 20.247
0.575, 30.808
0.776, 24.209
0.446, 18.736
0.363, 23.009999999999998
0.39, 17.886
0.382, 22.509
0.49700000000000005, 20.107
0.49700000000000005, 36.257999999999996
0.67, 22.756
0.397, 17.878999999999998
0.397, 39.979
0.5950000000000001, 23.061999999999998
0.374, 18.172
0.374, 20.958000000000002
0.428, 33.567
0.428, 17.49
0.428, 27.788
0.37, 16.069
0.37, 13.642
0.37, 17.384
0.428, 17.811
0.428, 30.446
0.428, 22.773000000000003
1.262, 22.749
1.262, 20.604
1.262, 17.685
1.242, 18.155
0.446, 20.241
0.558, 21.805
0.404, 27.127
0.475, 22.848
0.402, 23.183
0.402, 18.566
0.46099999999999997, 22.036
0.46099999999999997, 17.347
0.44, 24.377
0.433, 18.538
0.433, 21.45
0.45, 30.724999999999998
0.45, 18.301000000000002
0.8720000000000001, 18.883
0.40900000000000003, 21.215
0.796, 34.501999999999995
0.66, 30.738999999999997
0.5289999999999999, 52.295
0.5289999999999999, 40.384
0.507, 16.156
0.43, 62.843999999999994
0.43, 53.716
0.43, 21.144
0.49, 19.917
0.5559999999999999, 29.674
0.5559999999999999, 24.919
0.449, 24.478
0.449, 20.029999999999998
0.449, 19.161
0.365, 17.906
0.365, 22.401999999999997
0.365, 21.304
0.392, 23.669
0.392, 18.468
0.392, 24.500999999999998
0.652, 24.93
0.652, 19.921000000000003
0.652, 19.162
0.414, 19.011
0.414, 19.414
0.414, 19.588
0.431, 25.07
0.46900000000000003, 30.112
0.423, 20.594
0.535, 24.618000000000002
0.494, 40.408
0.43600000000000005, 22.015
0.43600000000000005, 14.576
0.646, 24.646
0.646, 22.613999999999997
0.646, 22.314
0.475, 20.166
0.38699999999999996, 21.463
0.38699999999999996, 22.064
0.51, 50.812000000000005
0.51, 25.950999999999997
0.51, 22.707
0.40499999999999997, 17.566
0.40499999999999997, 28.792
0.40499999999999997, 17.735
0.426, 24.246
0.426, 24.772
0.426, 22.089000000000002
0.451, 20.855999999999998
0.41800000000000004, 32.939
0.41800000000000004, 23.017
0.41100000000000003, 20.604
0.589, 21.29
0.508, 29.05
0.6040000000000001, 31.451
0.596, 21.841
0.596, 20.105999999999998
0.46799999999999997, 19.174
0.46799999999999997, 17.463
0.439, 24.261000000000003
0.527, 17.253
0.46799999999999997, 23.361
0.422, 15.026
0.422, 16.685
0.406, 24.256
0.406, 19.389
0.406, 24.642
0.41800000000000004, 19.369999999999997
0.467, 17.276
0.358, 31.665
0.494, 24.660999999999998
0.494, 15.798
0.374, 20.964
0.374, 23.471
0.374, 19.782999999999998
0.373, 30.622
0.373, 27.298
0.39599999999999996, 25.614
0.39599999999999996, 16.552
0.39599999999999996, 25.849
0.442, 23.305
0.437, 17.714000000000002
0.437, 19.657
0.457, 23.139
0.723, 28.883
0.384, 27.959999999999997
0.435, 17.939
0.598, 17.897
0.519, 19.678
0.519, 18.419
0.374, 22.844
0.449, 19.201
0.449, 16.812
2.003, 30.478
2.003, 37.976000000000006
2.003, 28.331
0.46299999999999997, 24.669
0.46299999999999997, 22.092
0.46299999999999997, 23.381
0.428, 19.8
0.484, 20.805
0.443, 22.789
0.443, 15.455
0.444, 31.782999999999998
0.444, 23.637999999999998
0.444, 16.491
0.575, 30.175
0.575, 30.391000000000002
0.575, 45.193
0.46099999999999997, 26.866999999999997
0.46099999999999997, 24.557
0.46099999999999997, 23.494
0.41800000000000004, 24.357
0.41800000000000004, 24.027
0.41800000000000004, 21.843
0.41800000000000004, 23.579
0.41800000000000004, 22.163
0.41800000000000004, 18.541999999999998
0.518, 29.481
0.518, 22.959
0.518, 28.666
0.47300000000000003, 20.298000000000002
0.47300000000000003, 22.952
0.47300000000000003, 32.254
0.371, 16.226
0.38699999999999996, 19.563
0.38699999999999996, 20.906000000000002
0.432, 46.309999999999995
0.49700000000000005, 17.596
0.49700000000000005, 22.258
0.482, 29.603
0.482, 25.162
0.482, 24.448
0.40900000000000003, 17.445999999999998
0.442, 15.110999999999999
0.442, 21.335
1.6280000000000001, 22.523999999999997
0.447, 25.843
0.442, 24.262
0.442, 29.385
0.446, 13.588
0.47300000000000003, 20.882
0.47300000000000003, 20.521
0.441, 26.419999999999998
0.441, 27.441
0.441, 22.558000000000003
0.462, 21.328
0.47600000000000003, 21.229000000000003
0.408, 23.179000000000002
0.39, 21.979
0.39, 16.129
0.377, 45.881
0.377, 17.679000000000002
0.377, 16.058
0.494, 18.666999999999998
0.494, 23.938000000000002
0.494, 18.964000000000002
0.569, 24.646
1.031, 29.825
1.031, 20.212999999999997
0.348, 28.878999999999998
0.348, 18.571
0.348, 26.68
0.433, 19.358
0.707, 19.144000000000002
0.6970000000000001, 37.665
0.41300000000000003, 16.351000000000003
0.41300000000000003, 18.31
0.446, 21.65
0.446, 16.497999999999998
0.399, 45.341
0.8350000000000001, 26.977
0.8350000000000001, 20.128
0.443, 21.765
0.443, 19.071
0.443, 19.078999999999997
0.45399999999999996, 19.324
0.45399999999999996, 28.011000000000003
0.45399999999999996, 40.576
0.42000000000000004, 18.618
0.42000000000000004, 18.611
0.42000000000000004, 19.463
0.392, 17.892000000000003
0.392, 17.224
0.392, 29.047
0.514, 21.592
0.514, 34.441
0.514, 23.298
0.5419999999999999, 19.153
0.47600000000000003, 18.435
0.47600000000000003, 30.195
0.53, 21.371000000000002
0.53, 23.326
0.53, 19.358
0.45199999999999996, 20.036
0.517, 25.497
0.491, 33.661
0.491, 16.117
0.491, 19.165000000000003
0.713, 24.511000000000003
0.713, 25.180999999999997
0.622, 27.02
0.622, 29.543
0.47800000000000004, 21.065
0.40099999999999997, 37.337
0.441, 24.621000000000002
0.684, 15.763
0.684, 31.493
0.5910000000000001, 22.013
0.504, 18.914
0.47, 25.583000000000002
0.47, 20.812
0.479, 21.142
0.514, 27.861
0.861, 27.463
0.46099999999999997, 34.649
0.46099999999999997, 33.977
0.46099999999999997, 36.475
0.47800000000000004, 18.629
0.441, 17.173000000000002
0.416, 30.901999999999997
0.416, 21.758
0.518, 18.865
0.513, 25.332
0.503, 28.729999999999997
0.587, 16.135
0.587, 21.604000000000003
0.537, 17.732000000000003
0.537, 13.906
0.464, 41.296
0.464, 24.76
0.456, 22.451
0.456, 16.932
0.584, 28.263
0.503, 24.195999999999998
0.503, 18.461000000000002
0.45899999999999996, 15.988999999999999
0.442, 42.596000000000004
0.442, 38.362
0.496, 24.314
0.669, 28.045
0.49299999999999994, 23.871
0.669, 16.154999999999998
0.562, 21.189
0.562, 20.073
0.562, 39.355000000000004
0.425, 25.680999999999997
0.483, 29.242
0.425, 17.331
0.482, 34.686
0.482, 40.634
0.482, 41.870999999999995
0.467, 31.238
0.467, 31.787999999999997
2.0309999999999997, 50.17
0.491, 28.814
0.48500000000000004, 52.867
0.45, 23.719
0.45, 23.283
0.484, 40.085
0.484, 32.963
0.484, 23.54
0.40099999999999997, 26.901999999999997
0.40099999999999997, 24.709
0.40099999999999997, 23.597
0.458, 20.323
0.458, 25.977
0.475, 30.962
0.475, 30.046
0.458, 34.734
0.458, 23.7
0.5, 19.009999999999998
0.5, 28.892999999999997
0.491, 28.945
0.472, 31.137999999999998
0.574, 26.06
0.515, 28.012999999999998
0.416, 33.355000000000004
0.458, 50.239
0.416, 19.060000000000002
0.437, 53.247
0.437, 39.917
0.404, 40.498
0.41800000000000004, 20.882
0.41800000000000004, 18.723
0.55, 26.086000000000002
0.5730000000000001, 20.528000000000002
0.509, 31.746999999999996
0.512, 18.180000000000003
0.429, 18.462
1.105, 24.897
0.505, 33.4
0.442, 36.257
0.442, 32.586999999999996
0.46, 21.862
0.503, 45.794000000000004
0.503, 25.413
0.727, 25.785
0.727, 23.619
0.499, 13.975
0.499, 23.432000000000002
0.499, 21.961000000000002
0.503, 17.108999999999998
0.503, 22.883
0.503, 18.186999999999998
0.5559999999999999, 28.112000000000002
0.5559999999999999, 22.395000000000003
0.49700000000000005, 18.884
0.49700000000000005, 24.354
0.5509999999999999, 36.621
0.395, 25.493
0.442, 29.14
1.409, 25.597
0.44, 23.904999999999998
0.453, 20.528000000000002
0.453, 16.847
0.671, 26.014
0.54, 25.693
0.505, 21.561
1.341, 21.125999999999998
1.341, 15.389
0.506, 27.576
2.353, 24.999
2.353, 25.107999999999997
0.53, 23.071
0.5559999999999999, 28.326
0.5559999999999999, 16.369999999999997
0.474, 21.052
0.479, 25.615
0.479, 26.199
0.479, 29.848
0.453, 20.807
0.453, 35.706
0.453, 32.34
0.449, 21.853
0.449, 28.081
0.47, 21.06
0.47, 23.59
0.45199999999999996, 23.929
0.45199999999999996, 26.244
0.45199999999999996, 23.484
0.585, 25.642000000000003
0.585, 37.162
0.518, 19.706999999999997
0.442, 26.65
1.129, 21.119
0.442, 30.714000000000002
0.499, 24.43
0.499, 24.903000000000002
0.499, 20.051
0.43, 19.686
0.753, 29.942
0.753, 21.525
0.675, 19.247
5.681, 34.696
0.481, 16.861
0.539, 31.295
0.539, 38.569
0.517, 39.32
0.517, 224.677
0.517, 31.274000000000004
0.41300000000000003, 23.507
0.499, 16.295
0.829, 47.480000000000004
0.515, 24.638
0.515, 16.214
0.47300000000000003, 32.802
0.47300000000000003, 19.79
0.47300000000000003, 23.685000000000002
0.632, 29.978
0.632, 35.757999999999996
0.632, 22.872
0.45899999999999996, 21.52
0.523, 26.537000000000003
0.42000000000000004, 22.881999999999998
0.42000000000000004, 46.75
0.42000000000000004, 30.963
0.588, 25.245
0.588, 27.79
0.588, 39.849999999999994
0.526, 20.763
0.502, 32.013
0.53, 51.421
0.575, 25.751
0.575, 47.904
0.596, 52.036
0.48500000000000004, 22.026
0.48500000000000004, 27.560000000000002
0.48500000000000004, 20.707
0.535, 25.137
0.482, 24.514
0.482, 20.397
0.42000000000000004, 17.222
0.517, 20.580000000000002
0.517, 28.342
0.499, 27.651
0.499, 16.59
1.156, 23.406
0.739, 28.101000000000003
0.739, 16.788
1.159, 21.357999999999997
1.159, 26.139
0.48700000000000004, 20.653000000000002
0.777, 24.364
0.777, 28.842
0.464, 35.429
0.464, 17.075
0.464, 39.111
0.5289999999999999, 23.267
0.625, 33.525
0.625, 21.448999999999998
0.455, 25.311
0.496, 24.410999999999998
0.496, 24.45
0.496, 25.076999999999998
0.507, 27.217000000000002
0.507, 28.546
0.507, 35.741
0.41800000000000004, 27.036
0.41800000000000004, 20.499
0.41800000000000004, 15.483
2.182, 27.136
2.182, 20.028000000000002
2.182, 30.833
0.491, 28.52
0.491, 26.268
0.491, 20.842
0.678, 35.471000000000004
0.678, 29.547
0.678, 30.293
0.438, 41.959999999999994
0.438, 34.943000000000005
0.438, 48.825
0.49, 25.305
0.49, 31.203000000000003
0.525, 31.695
0.525, 20.625999999999998
0.477, 233.14
0.477, 16.858999999999998
0.477, 28.216
0.977, 31.336999999999996
0.977, 24.442
0.977, 25.31
0.365, 24.065
0.365, 29.102
0.365, 29.584
0.447, 17.674
0.447, 19.199
0.447, 27.79
0.625, 29.783
0.47800000000000004, 82.59
0.47800000000000004, 77.21300000000001
0.47800000000000004, 33.715
0.746, 44.113
0.746, 32.723
0.602, 21.059
0.9309999999999999, 20.177
0.9309999999999999, 24.594
0.47300000000000003, 36.588
0.47300000000000003, 26.436
0.47300000000000003, 36.477000000000004
0.423, 28.487
0.423, 27.256
0.423, 27.131
0.47300000000000003, 21.385
0.47300000000000003, 28.337999999999997
0.47300000000000003, 19.842
0.449, 37.422
0.449, 27.031
0.5199999999999999, 25.783
0.725, 33.43
0.725, 32.957
0.539, 35.668
0.539, 20.331
0.539, 16.272
0.5339999999999999, 24.579
0.5339999999999999, 23.957
0.5339999999999999, 19.466
0.443, 31.383000000000003
0.443, 31.924
0.443, 118.367
0.48000000000000004, 22.568
0.48700000000000004, 36.122
0.48700000000000004, 26.87
0.545, 18.986
0.432, 32.361000000000004
0.444, 28.974
0.687, 26.918999999999997
0.45199999999999996, 21.305999999999997
0.45399999999999996, 23.652
0.45399999999999996, 22.701999999999998
0.45399999999999996, 22.158
0.384, 22.245
0.384, 17.951
0.384, 23.992
0.43600000000000005, 22.897000000000002
0.43600000000000005, 21.356
0.43600000000000005, 19.029
0.5109999999999999, 20.051
0.5109999999999999, 24.379
0.5109999999999999, 39.843
0.467, 25.674
8.062, 21.12
0.467, 42.336999999999996
0.467, 34.683
0.467, 28.263
0.444, 20.892
0.444, 22.134999999999998
0.579, 23.146
0.448, 20.267
0.447, 20.567
0.544, 23.437
0.458, 24.386000000000003
0.5569999999999999, 16.029999999999998
0.54, 46.753
0.54, 24.712
0.54, 46.54
0.536, 23.548
0.536, 24.459000000000003
0.536, 18.561999999999998
1.092, 18.979
1.092, 45.827
1.092, 27.602999999999998
0.462, 18.617
0.737, 21.724
0.49700000000000005, 39.481
0.49700000000000005, 56.976
0.45899999999999996, 20.823
0.856, 21.134
0.531, 24.500999999999998
0.533, 25.846
0.535, 21.55
0.51, 24.215
0.5720000000000001, 23.001
0.545, 42.403999999999996
0.545, 29.798000000000002
0.819, 21.665
0.45199999999999996, 27.08
0.45199999999999996, 16.886000000000003
0.51, 25.26
0.51, 36.847
0.51, 30.678
0.45, 21.937
0.481, 26.515
0.481, 17.066000000000003
0.481, 42.332
0.895, 23.054000000000002
0.895, 27.875
0.895, 29.977
0.388, 28.63
0.388, 26.876
0.626, 20.954
0.626, 18.079
0.5429999999999999, 21.137
0.5429999999999999, 32.481
0.5429999999999999, 22.944
0.373, 38.658
0.373, 37.661
0.373, 17.343999999999998
0.717, 19.595000000000002
0.717, 24.909
0.717, 28.779
0.474, 22.457
0.474, 20.709000000000003
0.533, 40.364
0.509, 18.805
0.457, 32.727
0.381, 27.029999999999998
0.381, 22.316
0.763, 19.561
0.763, 20.086
0.763, 18.153
0.40099999999999997, 21.45
0.40099999999999997, 22.019000000000002
0.40099999999999997, 35.3
1.597, 22.586
12.697999999999999, 21.467
12.697999999999999, 18.583
0.423, 17.201
0.423, 19.866000000000003
0.423, 18.453
0.522, 24.913999999999998
0.522, 25.366
0.522, 19.058
0.46799999999999997, 18.985
0.517, 18.043
0.517, 19.646
0.553, 21.478
0.51, 24.969
0.51, 22.713
0.51, 20.375
0.392, 22.608
0.392, 28.521
0.392, 26.873
0.503, 23.816
0.503, 22.808
0.503, 19.959
0.417, 20.04
0.417, 22.89
0.417, 23.081
0.406, 17.471
0.406, 20.416
0.406, 17.548000000000002
0.41300000000000003, 22.758
0.398, 22.743
0.541, 20.477999999999998
1.4469999999999998, 19.900000000000002
0.457, 19.482
0.457, 18.589000000000002
0.49, 19.241999999999997
0.46799999999999997, 22.478
0.799, 20.063000000000002
0.374, 42.787
0.374, 31.26
0.501, 15.607
0.402, 16.53
0.402, 16.041
0.43600000000000005, 23.095000000000002
1.017, 27.387
0.47600000000000003, 36.816
0.47600000000000003, 30.391000000000002
0.47600000000000003, 24.039
0.451, 34.575
0.451, 32.344
0.442, 25.981
0.398, 23.338
0.398, 29.551000000000002
0.778, 23.798
0.778, 18.866
0.7020000000000001, 21.128
0.7020000000000001, 17.472
0.435, 18.433
0.435, 17.021
0.435, 25.673000000000002
0.422, 21.382
0.371, 20.861
0.371, 19.826
0.5509999999999999, 17.16
0.457, 25.198
0.438, 19.033
0.652, 20.516
0.625, 15.933
0.785, 22.163999999999998
0.47100000000000003, 22.204
0.47100000000000003, 21.444000000000003
0.448, 21.481
0.448, 23.147000000000002
0.448, 47.688
0.617, 25.375
0.617, 20.53
0.617, 20.083
0.368, 22.175
0.368, 18.696
0.368, 24.315
0.456, 18.413
0.456, 17.945
0.456, 22.572
0.49799999999999994, 32.175000000000004
0.384, 35.18
0.384, 16.912
0.699, 22.438
0.699, 28.117
0.699, 17.363
0.49299999999999994, 24.019
0.49299999999999994, 22.555
0.49299999999999994, 24.677999999999997
0.39, 24.096
0.39, 22.941
0.39, 17.498
0.429, 15.923
0.429, 25.495
0.429, 21.725
0.815, 15.611999999999998
0.432, 32.375
0.432, 22.271
0.432, 25.945
0.378, 24.955000000000002
0.378, 19.529999999999998
0.378, 17.244
0.47300000000000003, 22.201999999999998
0.47300000000000003, 20.521
0.47300000000000003, 19.48
0.48700000000000004, 17.163999999999998
0.483, 24.694
0.483, 24.956
0.442, 20.937
0.442, 21.46
0.633, 21.481
0.633, 22.166
0.633, 32.58
0.528, 17.545
0.528, 15.142
0.46299999999999997, 20.85
0.443, 23.476
0.443, 29.923000000000002
0.45399999999999996, 19.894
0.45399999999999996, 15.507
0.448, 25.162
0.479, 21.252
0.479, 24.192999999999998
0.67, 22.55
0.67, 26.552
0.67, 40.284
0.462, 19.674
0.462, 17.267999999999997
0.462, 27.893
0.372, 28.058
0.372, 25.029
0.372, 15.184
0.383, 21.05
0.383, 19.168999999999997
0.383, 19.987000000000002
0.49200000000000005, 23.344
0.49200000000000005, 22.331
0.49200000000000005, 19.923
0.45199999999999996, 20.743000000000002
0.45199999999999996, 17.669
0.45199999999999996, 21.558
0.433, 18.64
0.48700000000000004, 21.045
0.48700000000000004, 23.355
0.46799999999999997, 20.698999999999998
0.46799999999999997, 19.486
0.46799999999999997, 24.242
0.438, 32.867
0.438, 28.459000000000003
0.438, 21.701
0.46599999999999997, 22.046
0.46599999999999997, 18.093
0.46599999999999997, 24.144
0.416, 24.712
0.46099999999999997, 21.764
0.46099999999999997, 33.242
0.46099999999999997, 16.395
0.514, 35.161
0.514, 26.703
0.514, 15.78
0.386, 18.608
0.386, 17.549
0.5609999999999999, 16.732
0.5609999999999999, 16.712999999999997
0.41, 20.773
0.41, 22.214000000000002
0.474, 15.845
0.474, 15.41
0.44, 24.477
0.40700000000000003, 18.471999999999998
0.40700000000000003, 16.872
0.437, 32.586999999999996
0.437, 21.025
0.437, 17.549
0.431, 19.849999999999998
0.431, 21.89
0.431, 19.278
0.482, 24.9
0.482, 27.560000000000002
0.482, 20.159
0.798, 22.073
0.798, 16.132
0.798, 21.044
0.39, 28.22
0.558, 27.273
0.558, 42.451
0.558, 24.224
0.441, 22.959
0.38699999999999996, 23.548
0.38699999999999996, 17.627
0.536, 20.971
0.536, 20.320999999999998
0.536, 18.443
0.47300000000000003, 16.712999999999997
0.458, 21.419
0.458, 20.152
0.375, 15.507
0.375, 18.07
0.375, 21.821
0.521, 18.586
0.521, 22.192
0.521, 19.718
0.481, 31.79
0.481, 30.932000000000002
0.481, 22.811
0.448, 19.047
0.482, 22.095
0.482, 19.423
0.482, 38.021
0.502, 21.544
0.502, 19.924
0.502, 32.817
0.373, 20.473000000000003
0.373, 18.916
0.373, 18.943
0.443, 19.292
0.443, 20.042
0.443, 19.964
0.423, 32.972
0.423, 19.990000000000002
0.423, 20.232
0.40299999999999997, 15.507
0.40299999999999997, 27.544
0.40299999999999997, 22.959
0.508, 25.05
0.508, 20.817
0.508, 22.277
0.503, 24.46
0.503, 29.926000000000002
0.503, 27.874
0.444, 24.804
0.444, 17.686
0.775, 21.073
0.443, 26.596999999999998
0.443, 22.009999999999998
0.429, 18.977
0.8140000000000001, 16.18
0.38, 17.65
0.38, 21.348
0.522, 23.615000000000002
0.383, 18.193
0.383, 17.241
0.383, 18.915000000000003
0.383, 23.852
0.383, 20.41
0.383, 24.507
0.45899999999999996, 24.722
0.45899999999999996, 50.861999999999995
0.45899999999999996, 45.623999999999995
0.422, 19.866000000000003
0.386, 18.139
0.386, 21.68
0.386, 17.985999999999997
0.5910000000000001, 18.8
0.5910000000000001, 19.876
0.5910000000000001, 16.04
0.39399999999999996, 20.046000000000003
0.39399999999999996, 18.093
0.39399999999999996, 30.554000000000002
0.44499999999999995, 16.665
0.44499999999999995, 25.102
0.44499999999999995, 26.866
1.617, 24.388
0.521, 24.096
0.521, 25.375999999999998
0.521, 18.75
0.45, 23.008
0.45, 31.196
0.45, 27.392
0.496, 20.91
0.496, 19.585
0.496, 22.767
0.444, 24.849
0.444, 21.939
0.444, 19.333
0.482, 20.019
0.482, 31.55
0.482, 22.131
0.45, 19.493
