0.508, 40.112
0.46599999999999997, 60.682
0.356, 38.916
0.392, 46.217
0.47800000000000004, 54.457
0.48000000000000004, 30.017
0.384, 19.613
0.384, 19.613
0.384, 19.613
0.382, 21.821
0.434, 18.776
0.434, 18.776
0.434, 18.776
0.38699999999999996, 20.596
0.38699999999999996, 20.596
0.38699999999999996, 20.596
0.39, 31.828000000000003
0.39, 31.828000000000003
0.39, 31.828000000000003
0.386, 28.160999999999998
0.38, 19.867
0.465, 20.095
0.465, 23.729
0.465, 24.201
0.392, 25.877000000000002
0.392, 24.52
0.366, 25.019
0.35, 21.399
0.36900000000000005, 29.807
0.36900000000000005, 27.236
0.389, 35.623000000000005
0.39599999999999996, 30.127000000000002
0.39599999999999996, 30.096999999999998
0.352, 19.91
0.34600000000000003, 36.678000000000004
0.34600000000000003, 41.423
0.357, 32.763
0.357, 20.863
0.366, 27.519
0.389, 19.241999999999997
0.389, 22.484
0.457, 20.996000000000002
0.379, 24.252
0.379, 27.574
0.379, 19.749
0.372, 24.875
0.372, 22.445
0.372, 22.977
0.395, 26.876
0.395, 34.681999999999995
0.366, 31.555
0.375, 20.777
0.379, 23.855999999999998
0.379, 26.921
0.392, 21.527
0.391, 24.314
0.391, 20.622999999999998
0.38, 26.041
0.34900000000000003, 20.825
0.402, 23.642
0.384, 26.602
0.384, 23.705000000000002
0.384, 22.615
0.428, 19.678
0.428, 20.704
0.453, 20.698999999999998
0.453, 25.443
0.35100000000000003, 26.727999999999998
0.357, 30.696
0.35, 20.53
0.36200000000000004, 26.384999999999998
0.441, 43.937999999999995
1.554, 20.176
1.554, 21.354000000000003
0.4, 24.711000000000002
0.359, 22.324
0.465, 22.592000000000002
0.482, 22.706
0.397, 27.997999999999998
0.395, 24.414
0.43, 48.135999999999996
0.43, 39.983
0.49700000000000005, 21.729
0.40299999999999997, 28.663
0.40299999999999997, 24.514999999999997
0.488, 30.487000000000002
0.488, 27.172
0.357, 30.183999999999997
0.357, 35.671
0.357, 22.535
0.381, 32.813
0.381, 38.471
0.381, 27.951
0.528, 19.14
0.528, 24.291
0.358, 28.136000000000003
0.856, 22.897000000000002
0.856, 26.666
0.443, 24.187
0.404, 36.172000000000004
0.404, 34.418
0.392, 24.59
0.433, 41.323
0.433, 44.948
0.41800000000000004, 24.183
0.475, 31.872999999999998
0.475, 30.484
0.35300000000000004, 24.091
0.554, 24.126
0.554, 20.638
0.456, 24.538999999999998
0.41100000000000003, 42.795
0.41100000000000003, 33.757000000000005
0.41800000000000004, 30.835
0.518, 23.975
0.514, 26.443
0.36900000000000005, 29.695
0.812, 22.285
0.41, 20.524
0.504, 25.708000000000002
0.504, 30.069
0.504, 36.911
0.384, 27.904000000000003
0.384, 25.689
0.384, 26.998
0.398, 25.125999999999998
0.398, 35.147
0.398, 31.192999999999998
0.472, 22.691
0.472, 20.367
0.42000000000000004, 27.273
0.424, 36.693000000000005
0.424, 32.512
0.424, 27.319
0.42700000000000005, 20.489
0.42700000000000005, 24.513
0.42700000000000005, 25.067
0.68, 21.849
0.68, 25.398
0.6809999999999999, 20.105999999999998
0.35100000000000003, 23.244999999999997
0.35100000000000003, 37.541
0.35, 28.750999999999998
0.421, 32.346
0.47300000000000003, 33.324
0.47300000000000003, 41.723000000000006
0.404, 37.458
0.554, 29.876
0.554, 28.187
0.441, 22.369
0.434, 29.35
0.528, 25.997
0.528, 55.150999999999996
0.40499999999999997, 25.197
0.40499999999999997, 34.519
0.40499999999999997, 35.397
0.433, 38.328
0.433, 47.485
0.433, 42.751999999999995
0.505, 44.055
0.505, 37.006
0.505, 26.541
0.432, 38.128
0.432, 39.264
0.439, 44.489000000000004
0.439, 28.464
0.46799999999999997, 24.315
0.532, 26.689
0.532, 28.386000000000003
0.532, 27.005000000000003
0.43600000000000005, 31.863000000000003
0.43600000000000005, 35.16
0.43600000000000005, 33.805
0.39399999999999996, 32.575
0.39399999999999996, 32.942
0.533, 29.578
0.533, 23.294
0.429, 36.376
0.40900000000000003, 27.633000000000003
0.40900000000000003, 31.241
0.446, 27.456
0.45199999999999996, 21.936
0.45199999999999996, 22.738999999999997
0.464, 24.896
0.464, 40.830999999999996
0.44499999999999995, 38.134
0.44499999999999995, 48.125
0.94, 38.427
0.94, 34.624
0.442, 23.338
0.442, 23.991
0.536, 23.45
0.536, 27.087
0.474, 24.749
0.496, 23.59
0.508, 33.465
0.508, 25.68
0.61, 27.939
0.61, 23.365000000000002
0.569, 27.542
0.569, 27.679
0.381, 30.864
0.381, 23.654999999999998
0.406, 23.203000000000003
0.406, 30.641000000000002
0.423, 21.340999999999998
0.448, 27.325
0.416, 31.752000000000002
0.481, 31.973000000000003
0.481, 21.171
0.536, 28.014
0.536, 1054.159
0.536, 29.351
0.44, 64.08500000000001
0.44, 57.901
0.40700000000000003, 23.16
0.40700000000000003, 22.33
0.423, 24.147
0.423, 28.016
0.36200000000000004, 23.524
0.36200000000000004, 22.99
0.439, 29.125
0.439, 44.297000000000004
0.993, 23.113000000000003
0.993, 26.087
0.42700000000000005, 23.688000000000002
0.42700000000000005, 25.147
0.384, 32.859
0.384, 32.403
0.42700000000000005, 29.215999999999998
0.42700000000000005, 26.232
0.49299999999999994, 26.555
0.49299999999999994, 30.473
0.969, 32.654
0.969, 20.029999999999998
0.35100000000000003, 22.924
0.35100000000000003, 25.711000000000002
0.428, 22.701999999999998
0.428, 24.684
0.361, 21.316000000000003
0.361, 23.281
0.421, 22.511
0.421, 26.673
0.45899999999999996, 22.809
0.45899999999999996, 37.085
0.475, 1039.136
